"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TMEM91",1091.24791574063,0.159104322475926,0.169486729397162,0.938742065776096,0.347863190184155,0.576610595893431
"TMEM92",38.5593948046922,0.352004391182099,0.383230864477441,0.918517853884444,0.358347816201804,0.586552934963473
"TMEM94",1747.95352369078,-0.226002416493907,0.113125279029685,-1.99780648880965,0.0457376435989753,0.158688188317905
"TMEM97",463.772061533145,0.169167773690392,0.160687127902288,1.05277738110586,0.292443033892186,0.518458708314888
"TMEM98",1544.68256582174,0.465535709077158,0.111503676523817,4.17507048727422,2.97893801960576e-05,0.000598818199825491
"TMEM9B",658.519200445186,0.0195787131701248,0.118631756787603,0.16503770744269,0.868914302735445,0.937181630360006
"TMEM9B-AS1",101.949309732375,0.115008899420409,0.239692670757002,0.47981817323486,0.631356689333058,0.797068911212024
"TMF1",1312.92418115074,-0.32779771371906,0.18204431882621,-1.80064786329309,0.0717584000382311,0.214424309995663
"TMIGD2",18.7961414366928,0.525998390100945,0.471945290135765,1.11453255513924,0.265050786208465,0.489298552987874
"TMLHE",532.829627721478,-0.399089717253027,0.108776873315313,-3.6688838821114,0.000243611688355889,0.00329131316016488
"TMOD1",7059.59094552542,-0.296718640609372,0.0862485214119619,-3.44027509981429,0.000581123181407359,0.00654865189780373
"TMOD2",585.352651361272,0.179364704424627,0.202305233851442,0.886604370089304,0.375291940238653,0.601934900550659
"TMOD3",914.624723219935,-0.00519268635655566,0.184583281958314,-0.0281319429444773,0.977556917364095,0.988930703234815
"TMPO",1627.00570997019,0.348552798171212,0.100080292460559,3.48273161080715,0.000496325680309342,0.00576108873779629
"TMPO-AS1",95.8822592841388,1.06743810188559,0.286394901702416,3.72715469283993,0.000193653609672977,0.00276524642915244
"TMPOP2",7.02622904153255,-0.414451633471495,0.86081356334939,-0.481465036237209,0.630186023526985,NA
"TMPPE",117.694203089985,-0.137989810283922,0.319570305850803,-0.431797972957928,0.665888252914254,0.819424270465183
"TMPRSS2",8.08657585729734,1.26396375860107,1.00243465831651,1.26089391275016,0.207347071657256,NA
"TMSB10",13822.8893339707,0.390374765309844,0.15900732043067,2.45507417050057,0.0140855522733862,0.0695201768179504
"TMSB15A",92.7602528118027,0.656908185499504,0.271496321635832,2.41958410906443,0.0155382668560738,0.0744920014317696
"TMSB15B",305.278547509961,0.201114998601797,0.171230434898283,1.17452834083653,0.240183467015118,0.460503928157334
"TMSB15B-AS1",21.4171173565398,0.737133615272303,0.474020422244312,1.55506720951441,0.119930063406205,0.297277835971683
"TMSB15C",135.888602855217,0.3464586087412,0.168529211660452,2.05577778076382,0.0398039406678586,0.144768646800385
"TMSB4X",18715.1176868933,-0.14973202570687,0.192403487889828,-0.778218874039372,0.436439991863512,0.655791443010953
"TMTC1",1728.89816823273,-0.574242372449365,0.133882583372475,-4.28914917821509,1.79358877874118e-05,0.000394272081981688
"TMTC2",509.124197098457,-0.223460493486106,0.164641131028548,-1.35725800770501,0.1746992450074,0.378493313130083
"TMTC3",1300.49058721248,0.261783643293316,0.189996349569272,1.37783512097358,0.168254199818094,0.368986348540734
"TMTC4",468.619492563604,0.0881739478856367,0.121474685543781,0.725862738322197,0.467922921285955,0.681256280274654
"TMUB1",1176.11637796736,0.0952328930906009,0.135240799547215,0.704172804430613,0.481325165036666,0.69244544719378
"TMUB2",715.456822659562,0.150276808255971,0.108882103772751,1.38017913916888,0.167531495311136,0.368072425058687
"TMX1",526.804259680238,0.249299768423417,0.208417236576283,1.19615715340401,0.231635237657893,0.450443378123494
"TMX2",1609.55192034284,-0.0103383999375377,0.0915644188185088,-0.112908486407035,0.910103108178574,0.958485371167116
"TMX3",1529.582485276,-0.143781903519627,0.154689546619087,-0.929486876535239,0.352636823245916,0.581364282032805
"TMX4",2591.17585667845,0.174678044805375,0.0906461342947532,1.92703247815705,0.0539755825114144,0.177583241004442
"TMX4-AS1",8.59656328211818,-0.516990417250253,0.666435090354442,-0.775755095631734,0.437893602084368,0.657123841636574
"TNC",10763.5742031945,-0.258374395618559,0.223889966636548,-1.15402400339802,0.24849032817388,0.470516152269131
"TNFAIP1",1854.64192835103,0.106033378503003,0.0968729238243323,1.09456155876209,0.273708764510747,0.49913455661383
"TNFAIP2",119.4539549074,0.0669844509676745,0.230251488913932,0.290918644147024,0.771113541763737,0.883315891375295
"TNFAIP3",687.562420094734,-0.349865594906887,0.21176605722277,-1.65213254425775,0.0985075339158861,0.262251708678917
"TNFAIP8",617.254471286455,-0.126642884223219,0.168222993265484,-0.752827433187781,0.451553619358889,0.668458408574171
"TNFAIP8L1",190.567552529759,0.90858934759626,0.152649078494365,5.95214433364431,2.6465181472912e-09,1.76312864157469e-07
"TNFAIP8L3",189.029437570492,-0.0258735582734207,0.261617363424096,-0.0988984749895145,0.921218879753421,0.963845831948521
"TNFRSF10A",71.0192821358433,0.0144041976277648,0.351404021667193,0.0409904176947828,0.967303535015003,0.984439750484071
"TNFRSF10A-DT",9.05983353942472,1.23306341442856,0.829396561102255,1.48669945386539,0.137094207016477,0.324147492104366
"TNFRSF10B",3317.47309063602,-0.341743858336687,0.129739214911904,-2.6340829838437,0.00843648660619832,0.048238615293843
"TNFRSF10C",366.832278316305,-0.280225863169601,0.19391390399873,-1.44510454068026,0.148428523767316,0.340979676478543
