"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"EIF3E",3509.02282642665,0.230439032369062,0.0932349703500705,2.47159441895921,0.0134512025348852,0.0328649721577624
"EIF3F",3701.21099311684,0.114317588968801,0.0567261446225373,2.015253984375,0.0438780437071118,0.0893262390478736
"EIF3G",1994.76677617409,-0.080258981337648,0.0764079705195068,-1.05040064265492,0.293533950313358,0.414813620902168
"EIF3H",3032.67270218015,0.179831443605418,0.0691078849461675,2.60218416097526,0.00926320946902656,0.0238264551819551
"EIF3I",2432.27350666048,-0.193297502545676,0.0881029937078529,-2.19399471471589,0.0282357895170216,0.0615700858682402
"EIF3J",1181.50753323755,-0.254897278074265,0.0894006783063196,-2.85117834565967,0.00435575309060068,0.0124146168912819
"EIF3J-DT",236.378336971253,0.116550952694854,0.123937537492834,0.940400745832094,0.347012039790566,0.47211189654562
"EIF3K",3295.73936280449,-0.160287539088644,0.0813130469821585,-1.97124010275761,0.0486964188882714,0.0973713073603217
"EIF3L",6340.24661779092,0.0248547298231028,0.0697467078633624,0.356357032245803,0.721573203279345,0.802487350751466
"EIF3M",3732.04297697577,-0.00334999871871398,0.0793249072836814,-0.0422313600283669,0.966314263165765,0.978123801325941
"EIF4A1",7216.53261191309,-0.141734122561075,0.0699571841818188,-2.02601239913699,0.0427635140493185,0.0873621647828539
"EIF4A2",9185.5406311236,0.199662457502179,0.0789161297922962,2.53005891226144,0.0114043376357517,0.0285147847727365
"EIF4A3",1605.25708252619,0.20913762299425,0.0809459333068109,2.58367053724061,0.00977551255784958,0.0249807913789376
"EIF4B",11031.3187157492,0.616776544430267,0.0486575455231295,12.6758663594546,8.04647052293216e-37,8.36555469884154e-35
"EIF4E",1472.77831962784,-0.310349661993782,0.0960019048734443,-3.2327448335833,0.00122607023088648,0.00406219972101399
"EIF4E2",1741.36318867091,-0.152889072071039,0.0605929829389583,-2.52321415212485,0.0116287559465731,0.0289877628597915
"EIF4E3",464.556574613219,0.0364141575864504,0.0863178134771255,0.421861445738547,0.673126152615768,0.765406756740912
"EIF4EBP1",1196.02016584326,0.127009790204247,0.0819234674608419,1.55034685592325,0.121058286715465,0.205860538323253
"EIF4EBP2",4592.14536427066,-0.104844392007716,0.085075854848726,-1.23236366174798,0.217813268696089,0.329176443668525
"EIF4EBP3",9.69563381191363,1.19195234838464,1.02760479671129,1.15993264356037,0.246076230861899,0.362649207029878
"EIF4ENIF1",782.355736270965,-0.0987331879045683,0.0826220176742847,-1.19499850867595,0.232087612783488,0.346636799475999
"EIF4G1",8381.32973230333,-0.369821178585701,0.0691005249792225,-5.35193008586984,8.70210222849291e-08,6.60877537000154e-07
"EIF4G2",27963.2738681085,-0.00750249054889018,0.0519018289718087,-0.144551563933619,0.885064941830302,0.921502723889565
"EIF4G3",2775.47698991855,-0.0158750751424036,0.109906159426943,-0.144442087915519,0.885151383901547,0.921523281237281
"EIF4H",10820.9200480979,0.473208125322756,0.0691075410809208,6.84741661939117,7.51954922451554e-12,1.02123607711326e-10
"EIF4HP2",16.8817698183304,0.575278979028245,0.377984901835218,1.52196285151897,0.128018389097826,0.21556852450709
"EIF5",4077.71321603946,-0.00690713909202016,0.0856363185228004,-0.080656656091319,0.935715007884883,0.957847696505067
"EIF5-DT",11.1832626449733,-0.0611257116592076,0.372231726598084,-0.164214136763274,0.869562572651502,0.910955926526852
"EIF5A",5093.08277052289,-0.218585303030532,0.0749739858947033,-2.91548195580161,0.00355139642567024,0.0103687477954123
"EIF5A2",336.646059950204,-0.147941935378566,0.112537050701157,-1.31460647366197,0.188642193321806,0.294717788858406
"EIF5B",3472.69051239112,-0.340670058869413,0.144310947203134,-2.36066677872942,0.0182421136812724,0.0425971132689063
"EIF6",1459.6013378517,-0.419055421495249,0.0827909834462904,-5.06160700177098,4.15737305085021e-07,2.84013891578098e-06
"EIPR1",378.733578470408,-0.342376079198349,0.107300296093532,-3.19082138319457,0.00141868957814806,0.0046216629693316
"ELAC1",58.2726382225503,-0.617244317382318,0.23130549674652,-2.66852420744128,0.00761852882608523,0.0200580972877139
"ELAC2",1452.22095511628,-0.486544018944788,0.0603450612267865,-8.06269823998151,7.46285843129593e-16,1.50505138263259e-14
"ELAPOR1",25.3071989896298,-0.588951996514635,0.298604396877881,-1.97234870843344,0.0485698128045701,0.0971826029902304
"ELAPOR2",880.972592349426,-0.0308424507653147,0.0813552664523168,-0.379108226305076,0.704607497771649,0.789687729055767
"ELAVL1",1921.61128005863,-0.110462400241968,0.0509289256301628,-2.16895210089699,0.0300863206079409,0.0649063591069727
"ELAVL2",110.489743486765,0.512656194732531,0.222967852112207,2.29923816315251,0.021491419037559,0.0489154215386817
"ELAVL3",17.7559506983951,0.53525195731176,0.364764206303926,1.46739166853938,0.142269539607681,0.234844052514185
"ELF1",578.235310644381,-0.155956661949108,0.105831856294064,-1.4736268209807,0.140582095808612,0.232504124444851
"ELF2",939.261785456282,-0.00101132707140444,0.0743405070716165,-0.0136039840356506,0.989145925964564,0.99293323348865
"ELF3",358.525931638911,0.532155872107052,0.120314408210801,4.42304359071168,9.73200962550019e-06,5.18868417699082e-05
"ELF3-AS1",72.5611831627009,0.323872474194518,0.198557924221963,1.6311233886212,0.102864286472193,0.180679186550342
"ELF4",383.969701640999,-0.0986087545917595,0.164315792993127,-0.600117327711062,0.548428045292669,0.660743479143815
"ELFN1",417.833634139554,0.733017969502034,0.144553961527066,5.07089506062955,3.95949067606574e-07,2.71904172548458e-06
"ELFN2_2",122.068872187422,1.28071172430961,0.240413899728022,5.32711180908621,9.9786742875259e-08,7.51203569959815e-07
"ELK1",1163.75550596063,0.0834537178646461,0.0806112966820029,1.03526082943258,0.300547117593539,0.422759869257765
"ELK3",421.618635740405,-0.256351534993423,0.137263924614733,-1.8675812724497,0.0618204588011799,0.118681110019457
"ELK4",874.463983046693,0.125723580566894,0.113728395289742,1.10547221075786,0.268955029271794,0.38839278993588
"ELL",434.366040043251,0.336521890982363,0.0942091091909696,3.57207380339629,0.000354165563940641,0.00134824390818312
"ELL2",1628.9356437278,-0.182327696498056,0.144792572912141,-1.25923376338295,0.207945909671396,0.318117674922246
"ELL3",17.4743000375512,0.22506488359208,0.359490969558362,0.626065472155182,0.531271998265701,0.646070182026725
"ELMO1",35.3035379803383,-0.145286464367103,0.296859902595459,-0.489410873940391,0.624550839162565,0.726068762656263
"ELMO2",1030.59423740461,-0.214472852880934,0.0779306913090229,-2.75209739934775,0.00592149063183632,0.0162032620677536
"ELMO3",27.5912190267169,-0.153132213567716,0.320129181273033,-0.478345063573296,0.632404627477441,0.732591663154079
"ELMOD1",247.862279007557,1.86280151879347,0.136349813001585,13.6619293989923,1.71381910943464e-42,2.3848452068979e-40
"ELMOD2",856.946695559886,0.00187093925125621,0.110499873228224,0.016931596359319,0.986491186127012,0.99120337464106
"ELMOD3",325.247460165764,-0.0275545517091034,0.09872195133418,-0.279112713400786,0.780158326812164,0.847773721434548
"ELN",29.1579553250709,0.406896927868894,0.32613123306079,1.24764783811138,0.212160051384213,0.32292598481619
"ELOA",1206.29069305249,0.101000245755499,0.069894153846502,1.44504568976271,0.148445052413832,0.243130013414778
"ELOA-AS1",53.5796021899906,-0.0135984372302192,0.199684405598052,-0.0680996454855455,0.945706312564959,0.964437742839646
"ELOB",2181.29011492052,-0.0450008125953734,0.0954392063465207,-0.471512854287413,0.637274542424519,0.736632362457479
"ELOC",1164.54805860507,-0.135138688064537,0.0890774598219381,-1.51709184719314,0.129243496360574,0.217267623968148
"ELOF1",681.501330153946,0.142235445286806,0.0952379865594976,1.49347387975225,0.135313186601578,0.225438897183879
"ELOVL1",948.706602277096,-0.278984389214517,0.0800917411971771,-3.4833103269373,0.000495253919031608,0.00182096410473207
"ELOVL2",35.2578568697627,-0.259710200210765,0.282787844671572,-0.918392374723143,0.358413481358685,0.483894311349997
"ELOVL4",199.600623683621,-0.245025611054211,0.147736041647921,-1.65853645678518,0.0972092353620614,0.172443719154034
"ELOVL5",1849.13288509596,-0.480333106373354,0.0813758366054603,-5.90265030026277,3.5770797779056e-09,3.40934526777198e-08
"ELOVL6",708.62071600053,-0.476574030158918,0.106489108870847,-4.47533118844034,7.62929583644671e-06,4.1458084013614e-05
"ELOVL7",24.8319300074464,0.275369395188624,0.353797895809972,0.778324004890429,0.436378027390476,0.560380387271507
"ELP1",1800.51045825031,0.0144378211571806,0.061940044681788,0.233093489540631,0.81568881027675,0.874640686160337
"ELP2",1647.07699855569,0.282692211914144,0.0540205817973971,5.23304641505666,1.66738848206937e-07,1.21282901651125e-06
"ELP3",957.520704061094,0.0950353387144371,0.0750115399481644,1.26694291011903,0.205175704019035,0.314971867422297
"ELP4",237.487109840176,0.139396766190445,0.11431379129724,1.21942212403737,0.222684016992823,0.334998242611241
"ELP5",710.808549299215,-0.243395831129321,0.0847047774590539,-2.87346048747933,0.00406001860614101,0.0116569900875967
"ELP6",527.578390295716,-0.339215633179891,0.107970359789867,-3.14174773373058,0.00167942665803432,0.00534873736687338
"EMB",336.086376551816,-0.476826550097836,0.126437358010178,-3.7712473402003,0.000162433570433181,0.000671486126402248
"EMC1",1644.48427454411,-0.0491824714301808,0.0764908321843265,-0.642985179082136,0.520233716845952,0.636568448169865
"EMC1-AS1",24.3012623499427,0.294014853632795,0.346573487267785,0.848347794722165,0.39624430733361,0.521010286354485
"EMC10",7532.91576426425,0.00856284567889731,0.082187028603886,0.104187313063322,0.917020701885512,0.943731055700814
"EMC2",735.548629394306,0.0167219348122534,0.13305640659016,0.125675532962199,0.899988770149196,0.932890032775554
"EMC3",1093.82927230019,-0.0836926409832629,0.0866528961854014,-0.965837781165389,0.334125359926236,0.458737686783971
"EMC4",993.736951120106,-0.205935774453887,0.086960964434105,-2.36814041557619,0.0178777493907049,0.0418705963850145
"EMC6",616.411124742152,-0.227481203267975,0.114132879837593,-1.99312593874502,0.0462476583155227,0.0932790878501289
"EMC7",993.751120607627,-0.10315438651465,0.0981285442127753,-1.05121692512809,0.293158971486276,0.41441320576594
"EMC8",650.594697343354,-0.232341201839225,0.086454563667476,-2.68743709971011,0.00720026619712793,0.0191238901051306
"EMC9",506.484376877275,0.319679131966504,0.115314496935497,2.77223714677716,0.00556724615476496,0.0153570422292922
"EMCN",83.7177868033802,-0.616373103191409,0.222362631908459,-2.77192753971878,0.00557254395855272,0.0153693124272326
"EMD",1349.26184533356,0.233026588653256,0.101376473830234,2.29862590252927,0.0215261913870223,0.0489699197926601
"EME1",95.1252033898459,-0.270347739002793,0.162394182195643,-1.66476246468666,0.095960155252972,0.170572782600596
"EME2",490.689672996502,-0.534769487177506,0.0925283662458501,-5.77951939361613,7.49143187756507e-09,6.79298258973194e-08
"EMG1",299.142599064914,-0.304051249145422,0.100770003175162,-3.01727934469656,0.00255054653451053,0.00773631569572359
"EMID1",69.1573640879071,-0.366036735163071,0.203871951277838,-1.79542469117899,0.0725860614431299,0.135536937603863
"EMILIN1",1719.98434976711,-0.0649621702240477,0.144050711006261,-0.450967369548244,0.652013066875088,0.749443085697095
"EMILIN2",3732.46048340353,-0.268623262032126,0.0903425451124171,-2.97338603531554,0.00294533760159349,0.00878320047141564
"EMILIN3",17.6996914011864,1.01784479918491,0.359557585894033,2.83082554538256,0.00464280367459049,0.0131088369710226
"EML1",591.090978738315,-0.154892669455211,0.103875570770174,-1.4911366388341,0.135925624686237,0.226230062616067
"EML2",729.675270700088,-0.146822397000994,0.0914048978335951,-1.60628588271373,0.10821111073226,0.188062157089691
"EML2-AS1",14.9599564899354,0.296653345679938,0.42045558414746,0.705552160239349,0.480466683724697,0.601123335540478
"EML3",258.145993400942,-0.493399188046878,0.135899365632814,-3.63062171592466,0.000282739329355523,0.001099001819519
"EML4",499.186655729418,-0.482445521261912,0.10631679946551,-4.53781080400584,5.68412203799215e-06,3.15416465237049e-05
"EML5",24.6011478216525,0.14872160790828,0.374510064744044,0.39710977596803,0.691286511229278,0.780123080981762
"EML6",23.6321675308089,0.775185482161411,0.338379857837596,2.29087359725016,0.0219707254373245,0.0498495451098959
"EMP1",116.554984793456,-0.432028053965743,0.24438993747009,-1.76778167889428,0.0770974089276301,0.14263572586427
"EMP2",4522.6178886797,-0.718446220461304,0.0904538728643224,-7.94268059189625,1.9785797861155e-15,3.85695132875317e-14
"EMP3",2025.84768295344,-0.0778328552112125,0.0906028709622854,-0.859055065082998,0.390310136740464,0.515342702987738
"EMSLR",19.8837311605795,-0.43105338219378,0.325677419955165,-1.3235593129334,0.185649445414251,0.291047618298275
"EMSY",765.3440891094,-0.0210706403439384,0.108747341173264,-0.193757751836591,0.846365569180061,0.895260972194322
"EMSY-DT",166.412002677012,-0.046396548043768,0.153914014962917,-0.301444595899512,0.763075492192643,0.834484080145382
"ENAH",4729.29924605399,-0.220590388857391,0.0933890825074791,-2.3620575653447,0.0181738199391677,0.0424705338715339
"ENAM",158.877267705412,-1.03383420778219,0.171014111789512,-6.04531519044846,1.49118192499228e-09,1.49947087399168e-08
"ENC1",2107.48278260683,-0.886138051614285,0.238215925560317,-3.71989424942923,0.000199306210945803,0.000804787802680708
"ENDOD1",793.393473955797,-0.0810849103448867,0.12819091374096,-0.632532431344842,0.5270390234101,0.642288866443593
"ENDOG",1895.847080741,0.902752492704026,0.140695893830125,6.41633858763501,1.39590803205987e-10,1.60840613375561e-09
"ENDOV",232.808865211551,-0.0179759652775513,0.114421549150601,-0.157102970646652,0.875163696419231,0.914916277636609
"ENG",520.850014774129,-0.409361708199535,0.120047713728708,-3.40999170650295,0.000649648549702681,0.00231432498308813
"ENGASE",1010.70644982775,0.305731594974275,0.0845375510114178,3.61651823735683,0.000298592289503128,0.0011549143718434
"ENHO",19.1750642426763,0.115545999903403,0.46057263896133,0.250874650660923,0.801911023618761,0.864515519503182
"ENKD1",206.932260890685,0.39476126249821,0.118670037041399,3.32654537185737,0.000879297036040035,0.00302174836283515
"ENO1",83053.3038704018,0.944368291810927,0.0974799025047924,9.68782556757788,3.39683345400558e-22,1.219220579027e-20
"ENO2",17672.2148490778,2.2614880680289,0.123443082135172,18.320087516549,5.72207523188763e-75,5.75068560804707e-72
"ENO3",12846.8607824627,0.0403593453463173,0.0855302633114189,0.471872104489699,0.637018080340356,0.736459005074312
"ENOPH1",627.282836340449,-0.153234096600406,0.0930719186635966,-1.64640526165859,0.099680350530164,0.176095462997135
"ENOSF1",962.028635209167,-0.216099745697474,0.0910921935618249,-2.37231904565791,0.0176768194568854,0.0414644273826577
"ENOX1",212.280227853456,-0.243168568742722,0.120069351164707,-2.02523430320824,0.0428433108620967,0.0874955400197934
"ENOX2",638.876062644793,-0.772424649454611,0.114792972199245,-6.72884963823325,1.710096554661e-11,2.23039990438483e-10
"ENPEP",315.875574391627,0.216804584545232,0.124344710941729,1.74357705207769,0.0812328676845332,0.149067009171557
"ENPP1",201.689604296712,-0.422204639359956,0.133960864410926,-3.15170136604105,0.00162322195044594,0.0051925879900207
